509		0		5			mxr products metal button pedals possibility pop factor || dyna comp equal sound clean overdrive || pedal boards ||
948		332		5			dunlops || number reasons || texture plastic good sound || easier hold || grippy texture put makes easier hold || || make sizes || occasions || thumbs || general acoustic guitar strumming || thin thick || || || || sizes ||
386		628		5			terrific deal || son loses picks house plays electric acoustic || decided mixed batch great ||
428		700		5			mixer || cheap way upgrade mics blue snowball professional || requires mixer kinds || amateur youll accurate ratings professional || pros conspros || thing way smaller expected || hold hand difficulty means lot desk space || fits well put || works intended || gls mic mixer powerful power make sound good || windows volume set gain || hissing problems || podcast set today podcast skype sounded clear voice sounded strong good || improvement blue snowball || plug play || plugged || installed drivers || automatically set default microphone || easy || reaper audio software reaper recognized immediately || dials easy understand || cons || plug usb hub usb hub youll hiss || plugged directly computer || audio windows || fix || open control panel || open sound || set playback device speakers fix problem || sound speakers intended || main mic || left default sound settings || price || amazing mixer beginners || better options expensive budget || great way world sound spending lot money || youre single person youtube video voice overs podcasts || perfect home studio set person || worth penny long lasts || ill update breaks || regret purchase ||
535		82		5			ended settling favorite strings years ago || ultimately || theyre simply best money || pack || shop ||
671		533		5			pick acoustic nylon string guitar || rubber makes easy hold feel good sound guitar well ||
367		701		5			small cannot hold mics || big kick drum mic skinny neck || stand hold || hold hold guitar cab height || love allowed mic things tight spaces || never room full sized instrument mic stands tiny stages summer || thing takes real estate || put thing pocket ||
976		702		5			months ago broken || record || tones warm || sharp strings || sound ||
506		703		5			disappointed pedal owned witch boss || colored tone || pedal musical layout essential great || lighted || mxr built tank ||
354		31		5			great strings || years loved || put eric johnson strat || wouldnt low quality guitar ||
977		168		5			needed compressor bought || vocals drops bass super quiet mid range bump || happy perfect condition bonus behringer rules ||
408		704		5			wouldnt consider backup mic || consider professional vocal mic || period || great mic || box || nice weight || sounds slightly hotter || shure || typically stand back mic sing live work well vocals technique || tested mic harmonica well || seriously || work company ties whatsoever || dude band || trust ||
579		183		5			install strat copy || gonna drill holes pins drill tuner holes || forward crappy || loose || || original hardware tuners thing || || installed fender locking tuners strat || drill tuner holes || perfect size || tuners headstock lined straight edge pressed tuner firmly hole locking part screwed tight damage lightly carefully small rubber mark drill points || small glass punch made center punch mark pressure hand punch wood soft tuner made || set drill depth piece tape drill minutes ||
802		222		5			well worth || bucks paid || analog true bypass || easy knob || nice high quality chorus effect || mxr built tank || works boss adapter ||
226		705		5			slightly larger diameter original pins || wanted acoustic guitar restrung times bridge pin holes loose original plastic pins low difficult grab pull || pins fit holes perfectly make stringing guitar pleasure || noticeable improvement sound || produced plastic pins ||
165		199		5			double bass pedal quality build || solid frame || quiet mechanism || easy build transport || solid attachment bass drum || easy adjust || nice pedal expensive || great ||
33		44		5			pick choosing personal matter || choose specific model thickness flexibility perfect ||
823		664		4			simple humidifier guitars round sound hole || work archtop types instruments mandolin ukulele || inside sturdy plastic case appears ordinary kitchen sponge || distilled water recommended || top gentle press sides || dry sponge difficult remove fingers needle nose pliers work perfectly || push way problem || drip distilled water sponge || squeeze excess || assembled case pops easily strings || middle sound hole || photo small side hold top place against strings || never move left || sponge dripping wet never problem drops water guitar case || humidity low sponge dries days case opened || humidifiers type check days || crack top favorite guitar guitar humidifier || winter house drop indoor humidity safe levels ideal guitars || air || valuable guitars worth buying case guitars room guitars || reasons best guitar case gig bag || humidifier inexpensive extra times year temperature humidity changes quickly ||
374		706		5			good job basic delay || good rockabilly slap echo || needed happy ||
279		60		5			great strap || durable good lookin || works great || type straps || simple durable ||
167		213		4			works great acoustic dreadnought || complaint prevent lower part guitar against wall || nice option hang hanger cushion wall guitar || reason make || edit classical guitar realized wider neck fit hanger || worth complaining || note hanger classical guitar ||
978		669		1			thing detune effect add static || || chorus effect || fine || actual pitch shifter || thing awful || pitch shift settings sound theyre cents sharp || awful sounding octave effect || suppose opened adjustment pot inside warranty returned || hard company hear badly tune pedal || read complaint pure octave pedal || bad pedals mooer good || delay pedal tempted green pedal || youre sensitive pitch || pedal fine doubt find pedal satisfactory || minor quibble rubber padding bottom pedals || stick adhesive velcro strips ||
979		195		5			stand well built || hard assemble pretty brainer great price || touch floor || safety straps hold acoustic guitars fender || ibanez guess place difficulty || worry knocking || takes space || biggest ||
980		4		5			awesome tuner || accurate store almost || cheaper online || price steal ||
981		653		5			great device good price || wife made gig || worked great || love effect stage || touch lighting life || fog juice thing funky scent || wise scent toss tank juice || brands fog juice smells weird juice bought || report || gave stars although fog juice funky fog juice matters || machine works ||
347		248		3			works advertised aware painted guitar nitro finish || mess finish || nitro expensive guitars gibson les paul || amazing guitar stands mess finish || pretty major design flaw || making || nice stand careful || nice guitar youll cover padding cloth avoid damage ||
204		425		5			tune korg || baby road james || make guitar intonation perfect ||
982		336		4			build pop screen || found attached place || full boom || facing singer || working tight space boom stand side singer || presents difficulties || fits mxl mic mic problem ||
983		4		4			easy || well made || gave stars built metronome made noise hear play || beating heart play difficult ||
7		383		5			wouldnt trust hold electric guitars || found || hold dean hell guitar foam damage baby || ended hang rock band guitar || hang beats pros || chose product simple hook hang headphones foam covered || figured spread weight points single point hook head cushion hold better || distance means ear touch wall || fantastic product understand limitations || recommend acoustic instruments || type guitars || plastic electric guitars || headphones youd baby ||
773		707		5			stoked || bought teach son bass || sound box || ampeg build bass rigs || big small ||
425		462		5			arrived day || havent ||
457		95		5			fender original parts beat || philips head improvement || vintage || straight slot screw screwdriver slip scratch finish || nickel plating || size screw cheaper hardware store || chose fender original parts tele recently finished working ||
400		520		5			mention pack picks || product description mention || pleased receive || son told needed picks || hes playing songs needed better pick standard fender picks hes playing years || hearing play picks || noticed play faster accurately || finger grips tremendously helped bring playing level || complaint pack purple picks || choose color || send color assortment || well buying long time ||
8		20		5			dunlop || nylon picks current standard || decided give lighter || || unfortunately || volume produce completely accompanying singing acoustic guitar outdoor setting || basically unusable purpose || find ticket personal practice || allowing hear metronome easier || although failed original performance intention || stars filling ||
255		708		5			stand well constructed stable || stands bottom holders || concern stand neck holder || guitar stores display guitars || thought || lets || glad || stand tip || lift instrument || fingers front hold instrument || lifting slightly disengage fingers remove instrument ||
925		157		2			bought fender pbass || reliable || works find low note correctly || roland stomp box tuner || glad inexpensive || worth hassle return || gave ||
895		24		5			versatile power supply cheaper || true isolated outputs || quiet counts || fuel tank chameleon end fits pedals board best || output || comparison || chameleon || onespot || fuel tank chameleon maoutput maoutput || maoutput maximum output maoutput maoutput sound onespot chain power pedals ||
431		192		5			youre beginner || playing long time || never wrong ernie ball strings ||
984		225		4			amps || amps big fender || amps || works well || recommend job || cabinet ||
87		376		5			gift friend practicing play guitar || enjoy likes capo ||
224		4		5			bought tuner gigs || awesome || easy || easy || simple || inexpensive || disappointed ||
117		277		5			perfect home studio vocals || step dynamic mics long run pre vacuum tube mic pre || matter pre make supply phantom power mic || model xlr || xlr trs adapter provide phantom power arrangement || make mixer spare xlr input mic || provide phantom power skip recommendation pre amp || things consider condenser mic included shock mount mic picks handling noise || merely touching show ambient noise mix || pop filter essential || mic optimal live performances delicate lend excess handling || perfect controlled || stationary environments home studios || reason itd pick lot nearby stage noise sweet spot || mentioned perfect vocals || best solution micing instruments amps || lower registers || main reasons low end frequency response starts || better mic instruments amps || bottom line great entry level condenser mic || folks budget || long understand limitations operating characteristics pleased || mine almost years held sound great vocals ||
581		584		5			amazing cheap solution dunlop strap pins best way defiantly trust guitar || months problems ||
185		709		5			playing acoustic ukulele nylon strings || preferred strum fingers traditional plastic picks harsh loud || felt picks harsh mention || wedgie || harder thumb || softer plastic felt || hard rubber wedgie pick || butter zone || soft medium wedgies || soft || soft wedgie strings winds dragging producing dull tone || medium better || dull action bit soft || hard wedgie clear winner || great volume tone harsh twang plastic nylon strings || negatives found || leave marks pick guard || big deal || wipes || break faster || expectations || youre pick || pick noise || strings || couldnt happier ||
686		297		4			bottom line front mxr fullbore metal distortion suitable modern metal music || band adjustable midrange mxr ability model virtually distortion || pedal small || easy operate || time dial tone || play marshall jcm les paul standard || sounds amazing || love onboard marshall tube distortion || line wave british heavy metal || suitable modern american || mxr fullbore metal || nice amp good clean overdrive channel || tap fullbore play metal || dislike pedal generates lot white noise || careful treble knobs || noticed amount white noise amps settings well || youll spend good minutes proper setup recording purposes || metal muff || owned metal muff years || pedal totally blows || big || selling point || top boost || big deal || wrote review amazon || summary || top boost makes sound weird || comparing top boost noise gate terms big || selling point || noise gate adjustable sensitivity better feature thinking tight rhythm guitar leads sound || boss || totally honest negative pressure crap guitarists give multieffects mind pedalboard thousand bucks worth pedals || real || multieffects pedals || fake || true || modern digital modeling close vintage analog signal chains || point tradeoff make sense || fyi dave digitech part live rig || || boss settings useful onstage || recording end || sound tad digital || signal || mxr fullbore compress || sounds analog || wins || recording purposes || bought pedal wanted dedicated metal distortion metal || conjunction || created signal chain direct interface sounds amazing || check || amazing speaker || pedal throw convert beautifully sounding emulation pedal combo amplifier || || fullbore basically sounds || stars || fullbore || guitar || amp || good || suppose band preamp circuit || best metal pedal || small piece gear || best analog distortion market ||
344		123		5			serves purpose || worked better added attachment || quality finish || comfortable || range adjust needed ||
554		327		5			thing sounds great tube amps || watt danelectro amp inch speaker watt fender || good range overdrive levels || vintage style effect good classic rock dirty stuff black keys || white || garage band stuff || good light tone boost put distortion effect feedback heaven total top fuzz || love mine price || good mix compared modded overdriven tube amps || worth mess || bit gentle thick plastic case switch || blue led bright || annoyance great || rock ||
985		220		5			price cannot wrong || holds les paul feels secure || never issues || bother spending job well || edit bought christmas guitar feels good simple ||
682		6		5			way thing cost || needed small pedal board put lot money pedals gave joyo pedals surprised || compares compression pedals || metal case || bonus || super happy joyo pedals ||
297		248		3			nice stand || received small top arms guitar necks attach || return refund || ill buy hopes intact time ||
165		136		3			strap locks work || kind pain || fairly large || installed || pieces coming || back easily || install piece time || strap lock required effort install thick leather strap || squeeze place || feels safe secure ||
611		309		5			yeah || bought friend band sound impressive || great durability tone ||
948		92		4			pretty cool product || mine computer || constantly waiting video || constantly picking guitar putting back || nice reaching way guitar stand || good garage band || set guitar || plastic chair sheet floor slick vinyl work || guitar falls || works great carpet || pick bucket nice touch || picks desk || rubber grippy wood desk || never moves || recommend ||
89		213		5			bought great || mounting holes drilled || screws pass fit perfectly || big || beefy drywall anchors feels || holds guitar safe distance || highly recommend way cheaper bucks || spend extra bucks smile ||
706		484		3			clear sounding slider works pretty good studio || drop couple times || couple wood floors stages problem || day || cold outdoors || dropped concrete floor completely || oops ||
942		301		5			sorts strings years || generally aim ghs strings || power slinky strings great || broken || good gauge || heavy || powerful || sound nice played || ernie ball user strings ||
280		710		5			guitar player || odd years || thirty || tuned ear starting guessing low sounded || tuning strings fretting || listening tuning || never understand tuning sounded perfect chord || remained || long time || ten years ago || thought figured || problem thought true tuning fork tune string || fretted tuned || better result tune retune chords sound || years || tuning strings accurately tuned piano well ear tones online || gave better tuning || chromatic tuner struck || led closer perfect tuning round || realized || note || range literally hundreds thousands specific tones || true note || || guess || child || matter shades blue box || precise shade specific drawing rare || purchasing chromatic tuner || manufactured sold || moved long way learning accurate tuning || tuner limitations || || construction light flimsy works || buy korg price korg built tone speaker allowing option tuning way single option tones made instrument read back || tuners plugin electric instruments || similar || prefer korg reasons mentioned || additionally || korg manually special tuning original return standard usage || nice || extra piece flexibility || lcd meter easy read colored lights || sharp || flat || point surprising interest || tuning fork years turns flat || shock grown learning tuning forks gave perfect tones || saved things || guess round pitch pipe || tune class grade precise || marvelous inexpensive device well constructed || accurate flexible allow tuning situations circumstances || assume higher places learning curve area rise || regularly || stringed instruments sixstring martins || twelve string epiphone banjo || time saves tuning string makes price || discovered chromatic tuning discover things || suggest immediately spend time enjoying making music sitting frustration adjust tunings ear sounds || people perfect pitch nicely chromatic tuner ||
986		23		5			bought price || work good strumming light rhythms || tend weak break strumming fast song || guess expected light pick ||
987		226		5			made larger pedal board plywood accommodate pedal tuner || pull powergrip tape old board || adhesive extremely strong || unique locking surface almost strong || works great ||
826		658		4			throw storage bag gigging materials || microphones || cables || straps || tuner || folds easy || fits great || stable ||
248		219		4			brand almost identical construction quality costs || buy high rated chrome || problems || good regret paying ||
840		440		5			good quality || well made || simple cable || good deal || job ||
497		40		5			put baby taylor guitar strap || nice || job well || guitar shaped package shows install seconds newbie || glad || hoping ||
113		178		5			strings || good sound feel good || difference tension lighter strings || bought set || sets change months ||
988		70		3			cable worked fine || strain relief cable end package || left picture crooked barely holding || protection cable || signal fine || youre move alot || works || youre gigging || real strain relief ||
632		12		4			playing years elixir nanoweb || decided experiment coated strings || elixir nanoweb phosphor bronze || dean markley gold phosphor discontinued exps || ultimately || preferred nanoweb phosphor bronze best || exp cheaper difference extra cost || decided stick || fan rough texture high tension || exps smooth playable tension || although smooth easy elixir || longevity || months || par coated strings || elixir average months || uncoated strings month || depending style play || prefer brighter warmer strings || exps middle || good balance strumming fingerstyle || project well elixir || tone harsh overtones || live pickup inclined elixirs || unplugged tone ||
989		4		5			works amazingly || proud product || buying future || great buy ||
990		674		5			great way easily add remove strap guitar || enjoy dealing strap way sitting playing putting strap peace mind guitar slip strap youre playing upgrade system ||
411		60		5			strap year || works well || great guitar ||
352		178		5			coated martins || flat wounds || smooth wounds || exp || elixir || pretty cheap sound million bucks || tone slightly bright || || exp || experimenting || strings takamine guitars ||
943		711		5			cable built || great quality cable quickly ||
98		600		5			hard review pick picks || half dozen christmas thrilled || pick super cool item chance style standard credit card dang close medium fender pick thing picks eye ||
991		251		5			recommended top engineer bass amplification company || andy product superior || fixed scratchy || amp || fixed effects loop jacks || causing amp lose power gigs || good || gigs worth testing || problems resolved || andy product works better time applied lubricating || cleaning coating effect components || andy stock || || way manufacturers ||
882		84		5			fender knobs looked good schecter || havent problems || installed fine || put pick screw holes tighten ||
33		624		5			well || simple accessory || convenient || transport organize picks making mess inside gig bag ||
992		122		5			snark borrowed friends show || thought coolest thing world || tune acoustic electric || thought working sound || put headstock unplugged electric || picked instantly || tuned perfectly || couldnt || ordered capable tuning || vibration tuning || well tap beat metronome || love || sensitive || accurate || turn mic || tune electric guitar loud room || pick ambient noises || love love love || recommend musicians || mic feature useful music stand || attached trumpet || || || whatever || clamp || play || absolutely awesome ||
993		712		4			amp els totally scratch built older single channel || based lightning || initially installed els reading good reviews || sound great personal opinion || priced || thought sensor sovtek || glad jjs || back || running vdc plates vdc screens || set || red plated slightly || bought set tubes || ruby select matched jjs || performing nicely stock mim strat || sovtek spot master volume || ||
622		9		5			pleased purchase || cables flexible || quiet pops loss signal || buy ||
127		391		1			tuner half year frankly || main problem tuner usability || tuner poor display || extremely finicky display octave key || tuning word frustrating || needle finicky pick strings || guitar tune || poor display dark || buildin light || poor visibility angles || combine terrible || accurate tuner || yes || accurate accurate graph display || cents || bought tuner || seiko sat || bit money || main differences sat buildin light || || buildin stand back prop angle || sat || sat auto manual mode || auto || sat displays octave note || displays displays || || sat display cents || || needle graph seiko stable way usable || recommend purchase tuner || fooled buying reviewers amazon hope ||
219		366		5			replace pro fret job || || works great times year clean frets make shiny smooth || end results ||
994		603		5			beat price || pedal suppose dynamic wah guitar pedal || well build boss roland gear || big || lot space pedal board || happy item ||
508		582		5			mxr phase classic stompbox eddie van halen || present || mxr phase || boss phase shifter || line modulations modeler phaser patches || compare units || phase single speed control sets rate phase || simple || single knob || good indicator manufacturer feels pretty good sound unit || case || agree || mxr phase cheapest units || opinion || best sound capabilities || boost volume slightly || boss slight volume drop workable || line volume drop hard guitar pedalboard leave modulations entire song || turn onoff sections unless chorus || phase versatility || phase sound units line slightly better job sonic possibilities || boss give lot extremes phase stays normal range || mxr phase sounds best || bottom line classic pedal great price great sound slight volume boost simple limited sonic possibility || safe normal guitar sounds crazy extremes beautiful bright orange color || miss compact size eat pedalboard space ||
779		56		5			durable affordable || perfect thickness strum occasionally pick ||
661		77		5			elixir brand acoustic guitar strings sound lot longer brand || happy elixir brand strings ||
812		122		5			guitar shop shopping acousticelectric || big balance leg tune || idea || tune row || decided buy spot tuner || hour decide guitar || easy || tuning vibration spectacular noisy environment || leaving guitar practicing make minor adjustments song || tweak tune || supposed || stays way ||
320		713		5			bought replacement vintage guitar || learned hard way things || switchcraft air force years ago || electronic components ||
201		714		5			elixirs nanoweb light phosphor bronze strings best strings alvarez acoustic guitar owned years || longest lasting strings || nice punchy tone || easy fingers || unlike elixir extra lights found lacking bass tad mushy side guitar || ideal combination || buy set restring instrument lights || compared brands gauges old school strings || bass response || sound good || pretty set || convenience change strings whatever minor issues ping low string ||
183		345		3			draws current || guitars || thing stays guitar || make turn tuner putting guitar || playing guitar days || battery || happened times || tuning slightly inline tuner compare against || accurate || good thing convenient almost instant reading || buy future guitars ||
423		548		5			ebow great tool musician sound guitar || great tool ||
995		149		5			behringer box good tool || effect recommend beginner pro || thing noted light amber blue volt battery required || device removable power cord || big ||
468		660		2			manual || print internet price || purchase lay track solo attempting play live || meant || simple delay looper suffice || ton cool stuff suit ||
203		580		5			ordered stands work well || guitars lot safer leaning against things ||
996		489		4			heard good things ernie ball slinky string set decided give sons taylor mini || replaced worn strings guitar back business || honestly || hard compare strings || fine reason brand || conclusion || reason buy install || click yes review helpful || encourage continue writing updating reviews || leave comment questions || happy answer ||
834		9		5			bought chain effects pedals guitar || work well || recording gigging || well work || practicing messing home || work well beat price || never short never experienced humming noise distortion || recommend chain pedals ||
997		12		5			old acoustic house || rarely play || electric || hard || strings acoustic changed decades ago || put strings guitar || sound || imagine || clear || fairly pricey || impressed quality ||
133		586		5			received promptly tested acousticelectric guitar || sound better expected volume loud small room performances || treble boost channel adjustments made sound fine || small amp channel mike big bonus || havent play instrument time adapter inch rca plug amplify instruments time ||
834		715		5			spending kind money pedal add effect tone sounds pretty crazy || worth || guitar tune || matter perfect aspect playing || equipment || setup || sound bad || way || important pedal || pedal works great tuner displays tune || works great mute switch || click youve sound perfect switching guitars andor muting sound || design sturdy well || feels solid || recommend pedal ||
449		155		5			martins doubt || excellent strings || light strings carry excellent deep tone hard fingers ||
998		651		5			case hard soft inside || pocket inside nice holding accessories || include lock middle latch || mine eventually stopped working || lock good quality || lock fell inside lock longer || great case || highly recommended ||
999		619		5			purchased classical guitar guitar plug || extremely impressed || stays tune pretty well || shockingly low action classical || sounds great plugged unplugged || built tuner || comfortable play || love guitar || well worth money ||
1000		716		4			device toy buy discover good bad points || good || good tracks recorded time || rca outs good monitors headphone amp well headphone || durable feel || nice design || xlr inputs phantom power || lit screen better nice || wav bit khz recordings || auto punch || card cards || effects metronome || mastering internal track form tracks || built guitar tuner || || compression || nice dual stereo front mics real good sounding track mixing || bouncing tracks tracks || previous tracks bounce || cool || bad short battery life || adapter included || buy cheap ebay || small buttons || bad sounding reverbs || auto punch seconds pushing buttons record || tascam || seconds || back recording part guitar lead seconds || guitar effects drum patterns bosss micro || boss problems || hangs || unlock reset pen press thing reverbs || good || great device || import songs computers recording software || remember bit daw || tascam auto punch lead seconds seconds firmware make unit improve firmware || jim ||
432		344		4			love guitar picks || tested alot || best found || perfect hold || tough || although wear quickly || picks ||
417		510		5			strap better quality expected cost || clean well packaged || adjustment length hole size good working guitar worry slipping || strap lock || nice product suggest ||
861		418		5			picks nice || theyre great metal || durable pick || paint fade || stop || leave residue guitar never broken || reason buy lost time ||
1001		246		5			bought special pro || love || cheep blues || || bought || long ill || harp || || beautiful tone || loved sound || made germany || quality musical instrument || toy || special good || end || time || worth cent || good john bob theyre good || pleasure play || joe ||
933		717		5			wanted mandolin fool learn play || spend amount guitar || pleased price quality || great care pack well worries || buy started toy ||
893		268		5			bought past couple years || wanted stand pretty solid clamp hold guitar handed || piece mind brush against guitar damage || noticed sites || expect lot people ||
452		342		5			playing times pedals cats marshall amp minutes finding sweet till fingers hurt || tech side hear dialed early brown sound left vol well pick hesitate || pedal winner ||
302		485		3			works well amp || well computer workstation || decent mic wouldnt record singing music expect great sound || great heavy mic feel shure mic ||
460		718		4			purchased interface xlr plug sennheiser mike input guitar amplifiers || work well role || wellconstructed || connecting points working precisely securely || fact || started worrying adapter impedance matching capabilities || hardly professional area || research figure good working answer low impedance microphones || ohms generally matched solidstate amplifiers || high impedance inputs range || ohms || amplifiers generally designed accommodate impedance ratio load source || signal loss arrangement range || decibels || || ears adapter works fine impedance matching || holds tube amps update review chance find || update wrote initial review || discovered pyle problem securing connectors properly set screws || purchase item || suggest set handy tighten discover loose set screw missing caused connector fall ||
287		60		3			special || strap kind || compared poly straps || better worse || price good || long time || leather ends || mention appears main complaint || spare || disappointed || higher quality products || adjustable || perform lot stage || axe || expect problems || hope helps || small || thumbs || amazon ||
669		44		5			picks lot || super strong lot good shape || recommended ||
1002		183		5			installed tuners guitar tune || string bottom learned wrong tuner string tree blame || pay attention obvious || turned short tuners long || long top strings || short bottom strings || incorrectly || worse || string tree part holds bottom strings || string guitar string tree youll making strings stay tune locking tuners || silly paying attention || reason short tuners bottom guitar stay tune || string trees way whammy strings tune || note || good product ||
1003		560		5			simple device || useful || hate changing strings || anymore || dunlop provided inexpensive winder durable ||
941		719		5			bought tusq nut tusq saddle acoustic nice sounding guitar || difference noticeable good || guitar modest model player better lot expensive guitars sound || bone nut cracked replacements || sound clearer || brighter louder || price high chunk plastic difference sound leaves satisfied ||
489		178		5			gauge perfect gibson || alloy wrap brings hidden tonal snap old || guitar || bright lighter instrument || shine old guitar ||
315		4		5			bought months || tuner works champ || difference || work well taylor guitar || fender strat ||
565		327		4			fab overdrive pedal work well || fairness product || aware reviews varying results based guitar amp || epiphone les paul special || fender frontman amp || matter adjust || muddy sound || heard higher end guitars amps good results || chance based low cost || plan upgrades guitar || guitar || strings || plan better grade immediately || expected sound || reviews product tube || search || hear capable ||
1004		65		2			guitar belt || good fit || connection guitar thick || remove highly inconvenient hard manage || usable || sort || thinking kind metal hook || thick leather unpleasant deal ||
943		257		5			thing awesome || lot room tone options connections || way cheaper power box ||
979		499		5			cleans strings || fast couple lint free towel strings clean || towel inside cap efficient || quick || worth knocking towel sticking star ||
59		211		5			recently bought gave praise team leader || turning accoustic guitar players make sound || pull cable connect guitar tunner || gave save time || doubt work tunner || pleased accuracy tune accoustic guitar players playing || time treat gift || leader band practice || mention product made china || rare thing days ||
176		293		5			dual splitter works perfect || live event video company shoot lot || important part video audio || make good long good clean audio signal || half video audio || years run line directly mixer audio || issue way music playing words speaking || signal hot || music crap || stupid || voice edit way compress time || product improved price sold || run separate clean audio line wireless systems audio recorder || work perfectly havent failed ||
855		120		5			happy strap button purchased || wrong || big deal ||
489		190		4			good stand situations arent guitar running dogs porch || bar || heavier stand wall hanger fabulous vintage martin || well worth price ||
248		251		4			recognized sprayed wiped excess paper towel || working ||
303		344		5			thing imagine back simply works || dunlop tortex || picks || brands || shapes sizes way || arent slick || stay hand wear long wild drop show super easy floor due bright yellow color || lost quit making changed || hopefully || great ||
839		643		4			strap time rehearsal night || typically practice sitting strap || stand rehearsing performing band || previously expensive padded leather cradle type strap || sold banjo strap || recently banjo wanted good strap || pay premium padded leather strap || great reviews strap affordable price chance || glad || strap elegant fine leather || made extremely well feels durable substantial construction || blew full tone ring banjo || weighs pounds || literally felt half heavy || joke || feeling || strap elastic give || dual banjo feeling super light banjo sink floor || || magic strap || almost banjo floating front || reality remains stable playing || build quality outstanding || design modern || contrast traditional instrument || string bluegrass banjo newer style design strap || good strap money great strap price point || electrics literally hundreds dollars invested stable high end padded leather straps ||
1005		720		5			wellknown pads best || best price find amazon arrived prompt shipping ||
149		402		5			danelectro fab series pedals offer great sound digging budget || slap echo effects pedal works great old tube amp reverb sound expect expensive unit || fancy bells whistles good old manual adjustments lets dial sound effort || series pedals fab hard plastic cases expensive hardware costly units works quit well || danelectro offers expensive units sound better || hardware better || view || wrong product || danelectro years makes great product || danelectro effects pedals work great ||
297		533		4			love concept design picks save rubber gripping pick || guitar players thumb entire pick || hard pick clean hitting rubber strings || love bend middle grippy rubber scale back bit ||
366		84		1			ball bearings designed catch lock side mounted strap || expensive fender custom shop telecaster fell flat ground ||
900		721		5			price awesome strings || soundi heavier sound || hoping high hold longer lower gauge || beat price amazon paid || music store needed strings asap || order back ups price ||
551		594		4			bought strings replace strings hofner acoustic || gauge pretty good deeper tone || lighter set time || good clear tone low high || fairly comfortable ||
1006		527		5			perfect match original replaced || fit american sized pots perfectly || price amazon best find buying crap ||
1007		240		5			product supposed decent price || absolutely complaints || experience brand disappointed ||
704		571		5			color sound || depending youre push channel extra channel || turned channel amp puppy ||
894		147		4			great buy love color strong spring holds well great price ||
690		111		5			works || works expected long time || glad bought || thanks ||
1008		722		5			pads numerous headphones fostex best || inexpensive solution headphone fit || made sound quality better headset put || softer comfortable replacement pads price range || highly recommended ||
1009		628		3			picks large range sizes || way thick play guitar || funny smell fingers || bit || decent quality || thin picks torn medium gauge picks wear quickly || house play recommend live performance ||
179		411		5			job nicely || guitar set slide playing problems || good solid strings ||
1010		39		5			thick || rich || articulate overdrive || amazing sustain || bass || mids || highs || pedal responds well guitars volume easily replaces holy fire || custom badass || || pedal cheap || buy ||
1011		6		4			almost year || compression recording pro audio || havent compressor pedal washburn made || noisy compressor pedal late || never || fact supposedly clone influence decision buy joyo || pedal reviewed time || love love gear box || compression takes time dial || familiar || finally love pedal feel accurately made tremendous improvement keeping signal clean overdrivedistortion || bought play rush cover band || harmonics beginning end red sounded flat lifeless joyo dialed || compression easiest effect dial || youre || pretty leave set long youre similar pickups happen switch guitars || great pedal dialed || time happy ||
673		590		3			ill || setup fairly easy although instructions || adjustability wonderful || kit phenomenal box || toms responsive rest ill contact company replacement || cymbals intuitive strike placement secondary cymbal tone strike hard || guarantee || guessing || due close proximity sensitivity pads || snare strike hihat || glance || tone kits bring table || wide range begin dig deeper controls || small || cover tom lowering volume pieces || complaint bass drum bring table || sounds flat tom bass pedal || short || kit defective box || fun || unless plan record electronic kit || recommend product fun musical toy || par expensive kits || recording kit ||
777		11		5			works fine || knob supposed parts hold strings pins whatever grip mine acoustic jasmine pliers toolbox || size fit || good price ||
907		285		5			volume pedal beat drop kick hell works || overly important volume pedal built tank stand beating regular gigging || takes huge footprint board generally run end chain side large footprint allows thing playing || pedal good throw travel suck tone volume pedals || good buy ||
89		1		5			sound great || huge upgrade stock factory strings beginner ibanez electric guitar || good stuff || back time || cheap || nice sonic upgrade great feel ||
1012		19		5			interested learning play guitar long time || huge problem finding affordable made smaller hands || || luckily || found needed minimal great || purchasing || great beginners instrument small hands || ill note affordable brand || notes surprisingly coming guitar || recommend guitar interested learning play interested pay arm leg instrument ||
226		349		5			sanding saddle fit vintage guild better fit plastic original replaced || sound expectations || replaced bridge pins tusq made nut made bone ||
282		1		5			strings || consistent || sound good || good life || well priced amazon || crisp vibrant lasts || continue buy dozen electric guitars ||
550		165		5			bought acoustic || bought electric schecter hellraiser solo || holds bass guitars easily well ||
145		102		4			strap super cool || style || cream colored guitar great || reason stars material bit thin || hey || price expecting levys strap || great guitar strap || throw strap locks ||
1013		643		5			comfortable strap || guitarist bassist years although playing banjo short time || comfortable strap || clips solid solid ||
716		189		5			headline || supposed || removes annoying popping recordings || afford sennheiser condenser microphone built pop filter youre || price ||
